;SbjNum;Srvyr;Duration;Latitude;Longitude;Date;CODE;MUN;SEXO;ANO_NASC;IDADE;FAIXA_ETARIA;PEA1;PEA2;PEA3;PEA_4;EXP_1_A;EXP_1_B;Q47;EXP_1_C;EXP_1_D;Q48;EXP_1_E;EXP_1_F;Q49;EXP_2_A;EXP_2_B;Q50;EXP_3_1_A;EXP_3_1_B;EXP_3_1_C;EXP_3_1_D;EXP_3_1_E;EXP_3_1_F;EXP_3_1_G;EXP_3_1_H;Q51A;EXP_3_1_I;EXP_3_1_J;EXP_3_1_K;EXP_3_1_L;EXP_3_1_M;EXP_3_1_N;EXP_3_1_O;EXP_3_1_P;Q51B;Q1;T_Q2_1;T_Q2_2;T_Q3_1;T_Q3_2;T_Q4_1;T_Q4_2;T_Q5_1;T_Q5_2;T_Q5_3;T_Q5_4;T_Q5_5;T_Q5_6;T_Q5_7;T_Q5_8;T_Q5_9;T_Q5_10;T_Q5_11;T_Q5_12;Q6;Q7;Q8;T_Q9_1;T_Q9_2;T_Q9_3;T_Q9_4;T_Q9_5;T_Q9_6;T_Q9_7;T_Q9_8;T_Q9_9;T_Q9_10;Q10;Q10_S;T_Q11_1;T_Q11_2;T_Q11_3;T_Q11_4;T_Q11_5;EXP_3_2_A;EXP_3_2_B;EXP_3_2_C;EXP_3_2_D;EXP_3_2_E;EXP_3_2_F;EXP_3_2_G;EXP_3_2_H;Q52A;EXP_3_2_I;EXP_3_2_J;EXP_3_2_K;EXP_3_2_L;EXP_3_2_M;EXP_3_2_N;EXP_3_2_O;EXP_3_2_P;Q52B;T_Q12_1;T_Q12_2;T_Q12_3;Q13;T_Q14_1;T_Q14_2;T_Q14_3;T_Q14_4;T_Q14_5;T_Q14_6;T_Q14_7;T_Q14_8;T_Q14_9;T_Q14_10;T_Q14_11;T_Q14_12;T_Q14_13;T_Q14_14;T_Q14_15;T_Q14_16;Q15;Q15_S;Q16;T_Q17_1;T_Q17_2;Q18;T_Q19_1;T_Q19_2;T_Q19_3;T_Q19_4;T_Q19_5;T_Q20_1;T_Q20_2;T_Q20_3;T_Q20_4;T_Q20_5;T_Q21_1;T_Q21_2;T_Q21_3;T_Q21_4;T_Q21_5;T_Q21_6;T_Q21_7;T_Q21_8;EXP_3_3_A;EXP_3_3_B;EXP_3_3_C;EXP_3_3_D;EXP_3_3_E;EXP_3_3_F;EXP_3_3_G;EXP_3_3_H;Q53A;EXP_3_3_I;EXP_3_3_J;EXP_3_3_K;EXP_3_3_L;EXP_3_3_M;EXP_3_3_N;EXP_3_3_O;EXP_3_3_P;Q53B;T_Q22_1;T_Q22_2;T_Q22_3;T_Q22_4;T_Q22_5;T_Q22_6;T_Q22_7;Q23;T_Q24_1;T_Q24_2;T_Q24_3;T_Q24_4;T_Q24_5;T_Q24_6;T_Q24_7;T_Q24_8;Q25;T_Q26_1;T_Q26_2;T_Q27_1;T_Q27_2;Q28A;Q28B;Q28C;Q28D;Q28E;Q28F;Q28G;Q28H;Q28I;Q28J;Q28K;T_Q29_1;T_Q29_2;T_Q29_3;T_Q29_4;T_Q29_5;T_Q29_6;T_Q29_7;T_Q29_8;T_Q29_9;T_Q29_10;T_Q29_11;T_Q30_1;T_Q30_2;T_Q31_1;T_Q31_1_Q_131_S;T_Q31_2;T_Q31_2_Q_131_S;Q32;T_Q33_1;T_Q33_2;T_Q33_3;T_Q33_4;T_Q33_5;T_Q34_1;T_Q34_2;T_Q34_3;T_Q34_4;T_Q34_5;T_Q34_6;T_Q34_7;T_Q34_8;T_Q34_9;T_Q34_10;T_Q34_11;T_Q34_12;T_Q34_13;T_Q35_1;T_Q35_2;T_Q35_3;T_Q35_4;Q36;T_Q37_1;T_Q37_2;T_Q37_3;T_Q37_4;T_Q37_5;T_Q37_6;T_Q37_7;Q38;Q38_S;T_Q39_1;T_Q39_1_Q39_S;T_Q39_2;T_Q39_2_Q39_S;T_Q40_1;T_Q40_2;T_Q40_3
11;85176796;davidsonpereira;00:37:57;-205.232.272;-546.059.893;2019-01-25;500270405110023;12;2;1989;29;3;1;NA;1;5;3;3;4;1;1;4;3;3;3;4;4;2;5;2;-1;NA;-1;NA;-1;NA;NA;2;2;1;1;1;1;2;2;2;4;4;4;4;3;1;2;3;1;1;1;2;1;3;3;1;3;3;1;2;2;3;3;3;3;3;3;2;3;2;2;3;2;;2;3;2;3;3;3;2;-1;NA;-1;NA;-1;NA;NA;2;2;3;3;2;2;2;2;2;1;3;3;2;2;2;3;2;3;2;2;3;2;3;2;3;3;2;3;3;9;;3;2;1;2;3;3;2;3;2;3;2;2;2;2;2;2;2;2;1;2;2;1;1;1;2;2;2;2;2;2;1;-1;NA;-1;NA;-1;NA;-1;NA;NA;4;4;4;4;5;4;4;2;4;4;4;4;4;4;4;4;1;2;2;2;2;0;0;5;10;10;5;10;0;0;20;0;3;2;4;3;2;2;3;4;4;2;4;3;3;4;;5;;3;2;3;2;2;2;3;2;3;3;1;2;2;1;1;1;3;2;1;2;2;2;2;3;2;2;2;2;2;2;2;4;Estados Unidos;4;Inglaterra;2;;3;2;3
12;85177089;gersoncaramez;00:41:04;-79.988.864;-348.671.488;2019-01-25;260960005000020;32;1;1971;47;5;3;NA;2;NA;3;3;2;5;5;2;5;5;1;6;6;5;2;2;-1;NA;-1;NA;-1;NA;NA;3;3;1;1;1;1;1;1;2;4;4;4;4;4;1;3;4;1;1;1;1;1;1;1;1;1;5;1;2;2;3;2;2;2;2;2;2;2;2;2;2;2;;2;2;3;2;2;1;1;3;3;1;1;3;3;2;-1;NA;-1;NA;-1;NA;-1;NA;NA;3;3;3;1;2;2;2;2;2;2;2;2;2;1;1;1;2;2;3;2;7;;1;2;2;3;5;4;5;4;1;2;2;2;1;1;2;3;3;3;3;3;3;3;4;2;-1;NA;-1;NA;-1;NA;NA;3;3;3;3;2;2;3;3;2;6;6;6;6;6;6;6;3;4;3;3;4;3;3;3;4;5;2;2;2;2;20;50;10;-2;10;-2;20;50;-2;10;50;5;5;5;5;5;5;5;5;5;5;5;5;5;9;;2;;3;4;4;1;4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;3;1;1;1;1;2;2;1;2;;2;;4;Estados Unidos;3;3;5
13;85178740;jonathancipriano;00:52:02;-79.727.003;-348.658.536;2019-01-25;260960005000024;32;1;1935;83;7;3;NA;2;NA;1;1;2;2;2;4;5;5;1;7;7;2;3;2;-1;NA;-1;NA;-1;NA;NA;2;2;1;1;2;2;1;1;1;1;1;3;1;1;1;2;1;1;1;1;1;3;1;1;1;1;3;1;3;3;2;3;7;3;4;3;3;1;3;1;4;2;;1;3;1;1;1;4;2;-1;NA;-1;NA;-1;NA;NA;2;2;2;2;3;3;3;3;2;3;3;3;1;2;2;1;2;3;3;1;1;1;1;1;1;3;1;6;1;7;;2;2;1;3;2;1;3;2;2;1;3;1;2;2;1;1;1;1;1;2;2;1;5;2;-1;NA;-1;NA;-1;NA;NA;2;2;3;3;3;3;4;4;2;2;2;2;2;2;2;4;2;2;3;4;2;1;4;1;3;2;2;2;1;2;0;0;0;100;100;0;0;0;0;0;0;3;5;4;4;1;3;3;3;3;4;3;6;3;2;;5;;3;2;2;2;4;4;1;1;3;3;1;4;4;1;3;1;3;1;3;1;1;2;1;2;3;1;1;1;1;2;1;2;;2;;1;;3;1;3
14;85182947;gersoncaramez;00:48:13;-79.992.663;-348.673.018;2019-01-25;260960005000020;32;1;1961;57;6;1;NA;1;7;5;5;1;4;4;3;1;1;1;7;7;3;2;2;-1;NA;-1;NA;-1;NA;NA;2;2;1;1;2;2;2;2;3;4;1;3;1;3;1;1;1;1;1;1;1;2;3;2;4;1;1;2;2;1;1;2;1;2;3;1;2;3;4;4;1;2;;1;1;1;1;1;2;2;-1;NA;-1;NA;-1;NA;NA;1;1;2;2;2;2;2;2;3;3;3;3;1;1;3;3;2;3;3;1;1;1;1;1;2;3;1;1;1;2;;1;2;1;2;3;1;1;1;1;1;2;1;1;1;1;1;2;2;1;2;2;1;3;2;-1;NA;-1;NA;-1;NA;NA;2;2;3;3;2;2;4;4;3;4;5;4;4;4;2;2;2;3;3;4;4;2;3;4;4;1;2;2;1;1;50;60;50;10;50;50;50;50;10;60;70;2;1;2;3;1;3;2;1;3;3;2;2;4;7;;2;;2;4;2;2;4;4;2;3;1;3;2;3;3;2;2;1;2;3;2;2;2;2;2;3;2;1;1;1;1;1;1;2;;2;;3;;4;1;2
15;85184237;ronervalrodrigues;00:49:11;-14.283.657;-484.620.365;2019-01-25;150140205000149;6;2;1980;38;4;1;NA;1;7;4;4;1;4;4;3;2;2;2;8;8;1;4;2;-1;NA;-1;NA;-1;NA;NA;1;1;3;3;2;2;2;2;1;1;3;1;1;1;1;1;2;2;1;1;1;1;1;1;1;1;1;1;1;2;2;1;1;2;1;2;2;1;2;1;3;2;;1;1;1;1;1;4;2;-1;NA;-1;NA;-1;NA;NA;1;1;2;2;3;3;4;4;1;3;3;3;1;1;1;3;1;1;1;1;1;1;1;1;1;1;1;1;1;14;;1;1;1;2;1;1;1;1;1;1;4;3;4;1;1;1;2;1;1;2;2;2;1;1;1;1;2;2;2;2;1;-1;NA;-1;NA;-1;NA;-1;NA;NA;4;4;5;5;5;5;5;4;1;1;1;1;1;1;1;1;1;2;2;1;1;100;80;100;100;100;100;100;100;80;100;80;1;1;1;1;1;1;1;1;1;1;1;4;4;2;;5;;3;1;1;1;4;1;3;3;3;3;3;3;3;3;3;3;3;3;3;2;2;2;2;1;2;1;1;1;1;1;1;2;;2;;1;;3;1;1
16;85185428;mariaisabel;00:48:53;-205.230.343;-546.068.308;2019-01-25;500270405110023;12;2;1994;24;2;1;NA;1;4;1;1;2;5;5;3;2;2;1;2;2;2;4;2;-1;NA;-1;NA;-1;NA;NA;3;3;2;2;1;1;3;3;2;2;2;2;3;1;2;1;1;1;1;1;1;1;1;1;1;3;2;1;2;2;3;3;3;2;3;3;2;3;2;3;2;2;;1;2;1;2;1;3;2;-1;NA;-1;NA;-1;NA;NA;3;3;2;2;1;1;1;1;3;1;3;3;1;2;2;2;1;2;2;1;1;2;1;1;1;1;1;1;1;4;;1;2;2;2;1;2;3;1;1;4;2;1;1;1;1;2;2;2;1;2;2;1;1;1;3;3;3;3;3;3;2;-1;NA;-1;NA;-1;NA;-1;NA;NA;5;4;4;5;4;4;4;2;4;4;1;4;1;4;4;4;2;2;2;1;2;50;30;15;30;50;30;30;40;20;15;15;3;4;2;4;2;1;2;4;1;1;1;4;3;2;;5;;3;1;4;1;4;2;3;3;3;3;3;2;2;2;2;2;3;3;2;2;1;1;2;1;1;1;1;1;1;1;1;2;;2;;1;;4;3;4
17;85187458;gersoncaramez;00:37:42;-79.996.453;-348.675.006;2019-01-25;260960005000020;32;2;1998;20;2;1;NA;1;7;5;5;2;5;5;1;3;3;1;7;7;3;4;2;-1;NA;-1;NA;-1;NA;NA;3;3;2;2;2;2;3;3;2;3;3;2;3;2;1;1;1;1;1;1;1;1;2;2;2;2;2;1;1;2;1;1;2;3;3;2;3;1;2;2;2;2;;2;3;4;1;2;1;1;2;2;2;2;3;3;3;-1;NA;-1;NA;-1;NA;-1;NA;NA;3;3;3;1;2;3;2;3;3;2;2;2;3;3;2;2;2;2;2;3;6;;2;2;1;1;1;2;4;2;3;3;2;3;1;1;2;1;2;2;1;2;1;1;4;2;-1;NA;-1;NA;-1;NA;NA;2;2;2;2;1;1;1;1;3;4;4;2;5;2;2;4;1;3;4;4;4;4;3;2;2;1;2;2;1;1;50;50;60;60;70;60;70;80;60;60;60;2;3;3;1;2;2;2;2;2;2;2;2;2;6;Suécia;6;Alemanha;3;3;2;1;2;2;2;1;1;3;1;3;2;3;1;1;3;2;1;2;1;2;1;3;2;2;2;1;1;2;2;2;;2;;3;;3;3;1
18;85188691;cybellibertoloti;00:48:09;-300.066.908;-511.493.969;2019-01-25;431490205001785;34;1;1969;49;5;5;NA;2;NA;5;5;1;4;4;4;3;3;1;2;2;2;5;2;-1;NA;-1;NA;-1;NA;NA;2;2;1;1;3;3;4;4;2;1;1;1;2;1;1;1;2;1;1;1;1;1;1;2;1;2;1;1;2;2;1;2;2;2;2;2;2;2;2;2;2;2;;2;2;4;2;3;4;2;-1;NA;-1;NA;-1;NA;NA;3;3;3;3;2;2;1;1;2;2;2;2;1;2;1;2;1;1;1;1;1;2;1;1;1;1;1;2;1;3;;4;1;1;1;2;2;1;1;1;4;1;1;1;1;1;1;2;2;1;2;2;1;3;2;-1;NA;-1;NA;-1;NA;NA;1;1;3;3;1;1;4;4;2;5;5;5;5;6;5;5;1;4;4;4;4;4;4;4;4;2;2;1;1;1;90;0;0;50;80;0;20;0;20;0;10;1;2;2;4;2;1;2;1;4;1;1;2;3;1;;2;;2;1;4;1;4;1;3;3;2;3;3;3;3;2;2;2;3;2;2;2;1;2;1;7;2;1;1;2;2;1;1;4;Japão;4;Japão;4;Venezuela;4;2;2
19;85190030;ronervalrodrigues;00:46:41;-14.275.255;-484.630.193;2019-01-25;150140205000149;6;1;1994;25;3;4;NA;2;NA;2;2;1;4;4;1;4;4;1;6;6;2;5;2;-1;NA;-1;NA;-1;NA;NA;2;2;2;2;2;2;3;3;2;1;1;1;1;1;1;2;2;2;1;1;1;1;2;1;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;1;1;3;1;1;2;2;-1;NA;-1;NA;-1;NA;NA;1;1;2;2;2;2;3;3;1;1;1;1;1;2;2;1;1;1;2;2;1;1;1;1;1;3;1;2;2;2;;1;2;1;1;2;2;2;1;1;2;1;1;1;1;1;1;2;2;1;2;2;2;5;2;-1;NA;-1;NA;-1;NA;NA;2;2;2;2;3;3;4;4;2;4;4;4;4;2;4;4;2;3;3;3;3;3;3;3;3;2;2;2;1;1;80;70;70;80;80;80;80;80;70;70;70;2;2;2;2;2;2;2;2;2;2;2;2;2;4;;2;;2;4;4;1;2;2;2;2;2;3;3;2;2;2;2;2;3;2;2;1;1;1;1;5;2;1;1;1;1;1;1;2;;2;;1;;4;2;4
20;85190166;gillaicegomes;00:58:46;-129.978;-384.830.052;2019-01-25;292740805070168;36;2;1968;50;6;1;NA;1;7;1;1;1;3;3;2;3;3;2;7;7;3;1;1;1;1;2;2;1;1;2;-1;NA;-1;NA;-1;NA;-1;NA;NA;2;2;3;3;1;1;1;3;1;1;1;1;1;1;1;1;1;4;1;3;3;2;2;3;3;2;2;2;2;5;2;5;1;;2;2;2;2;2;3;2;-1;NA;-1;NA;-1;NA;NA;2;2;1;1;1;1;3;3;2;1;3;3;1;2;1;3;2;3;2;1;2;1;1;1;1;2;1;2;2;11;;2;2;2;3;4;3;4;2;3;3;2;2;2;4;2;1;2;2;1;2;2;1;4;2;-1;NA;-1;NA;-1;NA;NA;1;1;2;2;2;2;2;2;2;4;4;4;4;4;4;4;2;3;3;3;3;3;3;3;3;2;2;1;4;1;100;0;0;100;100;-2;0;0;-2;100;0;1;1;1;3;1;1;1;5;4;1;1;2;2;3;;2;;2;3;3;1;2;1;3;1;1;2;2;1;3;2;2;1;1;1;1;2;1;2;5;8;1;1;1;1;1;1;1;2;;2;;3;;4;2;1
21;85190392;davidsonpereira;00:46:54;-205.226.489;-546.067.056;2019-01-25;500270405110023;12;2;1949;69;7;1;NA;1;7;2;2;2;4;4;2;2;2;2;5;5;2;2;2;-1;NA;-1;NA;-1;NA;NA;3;3;3;3;2;2;4;4;2;3;2;3;3;2;1;1;2;2;1;1;1;1;1;1;1;1;2;1;2;2;2;2;3;3;2;5;3;2;2;7;5;2;;1;1;1;1;1;4;2;-1;NA;-1;NA;-1;NA;NA;3;3;2;2;3;3;4;4;3;1;3;3;2;2;1;1;1;2;2;2;3;2;1;1;1;1;1;2;1;12;;1;4;1;2;2;2;2;1;2;3;1;1;2;1;1;1;2;2;1;2;2;2;1;1;1;1;2;2;3;3;2;-1;NA;-1;NA;-1;NA;-1;NA;NA;4;4;4;4;4;4;4;2;1;1;2;4;1;1;1;1;2;1;1;2;2;100;0;0;100;100;100;0;100;100;0;0;4;5;1;1;1;5;1;1;1;1;1;1;2;7;;6;Síria;2;4;4;1;4;1;3;3;2;2;2;3;3;3;2;2;3;2;2;1;1;1;1;1;1;1;1;2;1;1;1;4;Portugal;2;;1;;2;1;1
22;85190839;mariaisabel;00:47:11;-205.226.626;-546.064.461;2019-01-25;500270405110023;12;2;1983;35;4;1;NA;1;3;4;4;1;2;2;4;4;4;2;4;4;2;5;2;-1;NA;-1;NA;-1;NA;NA;2;2;2;2;2;2;3;3;2;3;1;3;2;3;1;1;2;3;1;1;1;1;1;2;1;2;3;1;2;2;2;3;3;3;2;2;2;2;3;3;3;5;;2;1;1;1;1;2;2;-1;NA;-1;NA;-1;NA;NA;2;2;2;2;2;2;3;3;3;1;3;3;1;3;1;1;1;4;3;3;1;3;1;1;1;3;1;1;3;14;;3;1;1;2;3;4;3;1;3;4;2;1;1;1;2;1;2;2;2;2;1;1;2;2;-1;NA;-1;NA;-1;NA;NA;1;1;1;1;2;2;3;3;3;4;4;4;2;4;2;4;2;4;4;4;4;4;4;4;4;2;2;1;2;1;80;30;50;70;50;20;50;20;30;50;0;2;2;1;2;2;2;1;1;2;1;1;1;2;1;;2;;2;3;4;1;4;1;3;3;3;3;2;3;2;2;2;2;3;2;2;2;1;2;2;1;2;1;2;1;1;2;2;2;;2;;3;;4;4;4
23;85191274;gersoncaramez;00:35:28;-79.992.684;-348.676.362;2019-01-25;260960005000020;32;1;1966;52;6;1;NA;1;4;5;5;1;1;1;4;3;3;1;3;3;4;1;1;2;2;3;3;1;1;2;-1;NA;-1;NA;-1;NA;-1;NA;NA;1;3;3;4;3;1;2;3;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2;5;2;2;2;2;2;;2;1;2;1;1;4;2;-1;NA;-1;NA;-1;NA;NA;3;3;2;2;1;1;2;2;3;3;3;3;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;2;1;5;;1;2;1;2;3;3;3;2;2;1;2;7;1;2;2;2;1;2;2;2;2;2;5;2;-1;NA;-1;NA;-1;NA;NA;2;2;3;3;1;1;3;3;3;4;2;8;2;1;2;2;3;4;4;4;4;4;4;4;4;2;2;2;2;2;30;40;40;40;40;40;30;60;40;40;30;1;4;4;4;4;1;1;1;1;1;4;4;4;7;;7;;3;1;4;3;4;1;3;3;3;2;3;3;3;3;2;1;3;3;1;1;1;1;1;8;1;1;1;1;1;1;1;2;;2;;1;;1;1;1
24;85192567;josiasassuncao;01:03:04;NA;NA;2019-01-25;292740805070168;36;2;1958;60;7;5;NA;2;NA;5;5;1;5;5;4;1;1;1;3;3;1;4;2;-1;NA;-1;NA;-1;NA;NA;2;2;2;2;1;1;4;4;2;2;1;2;2;1;1;5;1;1;1;1;1;1;3;1;2;2;2;2;2;2;2;4;2;2;2;2;2;4;1;2;1;2;;1;1;1;1;1;2;2;-1;NA;-1;NA;-1;NA;NA;2;2;1;1;2;2;1;1;2;3;3;3;1;1;1;2;1;2;1;1;1;1;1;1;1;2;1;1;1;2;;1;1;1;1;2;2;1;2;1;1;1;1;1;1;2;1;2;2;1;2;2;2;5;2;-1;NA;-1;NA;-1;NA;NA;2;2;2;2;3;3;4;4;2;4;4;4;4;5;4;4;3;4;4;1;1;1;4;1;4;1;2;2;1;2;0;60;50;100;40;40;60;0;70;80;60;3;1;2;1;2;1;2;1;2;1;2;4;2;2;;2;;3;1;1;4;1;1;3;3;3;3;3;3;2;3;3;3;3;3;3;1;1;2;1;6;1;2;1;1;2;1;2;2;;1;;3;;4;1;4
25;85194537;gillaicegomes;00:43:27;-129.985.407;-384.843.807;2019-01-25;292740805070168;36;1;1963;55;6;1;NA;1;7;2;2;2;4;4;4;4;4;4;8;8;3;1;1;3;3;2;2;3;3;1;-1;NA;-1;NA;-1;NA;-1;NA;NA;4;4;3;1;1;2;1;3;1;1;1;1;1;1;1;1;1;3;1;2;5;4;3;5;3;2;5;5;2;5;2;2;2;;1;1;1;1;1;5;2;-1;NA;-1;NA;-1;NA;NA;1;1;2;2;2;2;3;3;2;3;3;3;1;5;2;1;3;4;5;3;2;1;5;4;2;5;2;2;2;12;;2;1;4;3;1;1;1;5;1;1;5;4;4;1;3;3;3;1;1;3;3;3;2;2;-1;NA;-1;NA;-1;NA;NA;1;1;2;2;3;3;2;2;1;4;4;4;2;6;8;4;3;5;5;5;5;5;5;5;5;3;2;2;3;3;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;4;5;5;4;4;4;4;5;4;4;4;4;5;7;;7;;3;5;5;1;4;4;4;4;1;1;4;4;4;4;4;4;4;4;4;1;3;2;2;8;1;1;1;3;1;1;3;5;;2;;1;;5;5;5
26;85194946;eronildesbrito;00:42:43;-129.973.318;-38.483.439;2019-01-25;292740805070168;36;1;1982;36;4;1;NA;1;7;5;5;2;2;2;3;1;1;2;6;6;4;5;2;-1;NA;-1;NA;-1;NA;NA;2;2;1;1;1;1;4;4;1;2;4;4;3;3;2;2;2;3;2;2;2;2;1;2;2;2;3;2;3;4;3;2;2;3;4;4;4;3;4;2;2;3;;4;1;4;1;1;1;1;3;3;2;2;1;1;3;-1;NA;-1;NA;-1;NA;-1;NA;NA;3;3;3;2;4;4;4;4;2;3;4;3;1;4;4;1;4;1;4;4;16;;4;2;2;2;4;4;4;1;3;1;1;1;2;1;2;2;2;1;2;2;2;1;4;2;-1;NA;-1;NA;-1;NA;NA;2;2;3;3;3;3;1;1;4;1;5;1;5;1;2;2;3;3;4;3;1;3;3;3;4;1;2;2;2;2;3;20;4;12;10;1;8;2;9;6;80;1;4;4;4;1;4;1;4;4;1;1;4;4;2;;2;;3;1;4;4;4;4;3;3;2;3;3;3;3;3;3;3;2;2;3;2;2;2;2;6;1;1;1;1;1;1;1;2;;2;;1;;2;1;2
27;85194947;eronildesbrito;00:42:15;-129.974.871;-384.832.715;2019-01-25;292740805070168;36;2;1973;45;5;1;NA;1;6;5;5;3;1;1;4;1;1;1;7;7;2;4;2;-1;NA;-1;NA;-1;NA;NA;3;3;1;1;3;3;4;4;1;2;3;4;3;3;1;2;3;1;2;3;1;1;3;1;2;1;1;3;3;2;1;2;2;2;2;2;2;2;2;1;2;2;;1;1;2;2;2;1;1;1;1;3;3;3;3;2;-1;NA;-1;NA;-1;NA;-1;NA;NA;3;3;3;2;4;2;2;2;4;2;2;2;2;2;2;2;2;1;2;2;11;;4;2;2;2;2;2;2;3;3;1;1;1;1;1;1;1;1;1;1;1;1;1;5;2;-1;NA;-1;NA;-1;NA;NA;3;3;2;2;2;2;2;2;4;5;4;4;1;4;4;4;1;4;4;4;4;4;4;4;4;1;2;2;2;2;20;20;20;20;20;20;20;20;20;20;20;4;4;4;4;4;4;4;4;4;4;4;4;1;3;;2;;3;2;1;1;2;2;3;3;3;3;3;1;1;1;3;3;3;3;3;1;1;1;1;6;2;2;2;2;2;2;2;2;;1;;2;;1;1;1
28;85196621;mariaisabel;00:40:03;-205.229.981;-546.054.619;2019-01-25;500270405110023;12;1;1995;23;2;4;NA;2;NA;1;1;1;1;1;1;2;2;1;2;2;2;3;2;-1;NA;-1;NA;-1;NA;NA;1;1;2;2;2;2;1;1;2;2;3;3;3;1;2;1;2;1;1;1;1;1;2;1;1;1;1;1;2;1;3;2;2;2;2;2;2;2;2;2;2;2;;1;1;3;1;1;3;2;-1;NA;-1;NA;-1;NA;NA;1;1;3;3;2;2;4;4;2;1;3;3;1;2;2;1;1;2;2;3;1;1;1;1;2;2;1;2;3;11;;1;2;1;1;3;3;2;2;2;4;2;1;1;1;1;1;1;2;1;2;2;1;3;2;-1;NA;-1;NA;-1;NA;NA;2;2;1;1;1;1;1;1;2;4;4;4;4;4;4;4;2;2;2;2;2;2;2;2;2;2;2;2;1;1;100;50;50;50;100;50;100;100;100;100;0;2;2;2;2;2;2;2;2;2;2;2;1;3;4;;2;;1;2;4;2;4;2;3;1;3;3;3;1;1;2;1;1;3;1;1;2;1;3;3;3;2;1;1;1;1;1;1;2;;1;;3;;2;4;3
29;85196742;davidsonpereira;00:43:28;-205.227.052;-54.605.529;2019-01-25;500270405110023;12;1;1970;48;5;3;NA;2;NA;5;5;2;1;1;4;1;1;1;3;3;2;5;2;-1;NA;-1;NA;-1;NA;NA;3;3;3;3;3;3;4;4;1;2;1;3;4;1;1;1;3;3;1;1;1;1;5;2;1;1;5;1;1;2;3;5;2;2;2;5;2;2;2;5;5;2;;2;1;1;1;1;5;2;-1;NA;-1;NA;-1;NA;NA;2;2;1;1;1;1;1;1;1;2;3;3;1;5;5;2;1;3;5;1;1;1;1;1;1;1;1;5;1;7;;2;1;1;2;2;2;3;2;1;1;1;1;1;1;1;1;2;1;1;1;2;1;3;2;-1;NA;-1;NA;-1;NA;NA;1;1;2;2;2;2;4;4;1;4;5;4;4;4;4;4;2;4;4;4;4;4;4;4;4;2;1;1;1;1;100;-2;-2;100;100;-2;100;-2;-2;-2;-2;1;1;1;1;1;1;1;1;1;1;1;5;5;2;;7;;3;1;4;1;4;4;1;2;1;1;1;1;1;1;1;1;3;1;1;2;2;2;2;8;1;1;1;1;1;1;1;4;Paraguai;5;;5;;1;1;1
30;85197785;claudiodias;01:15:01;NA;NA;2019-01-25;351880005000128;21;1;1953;65;7;3;NA;2;NA;1;1;1;4;4;4;2;2;1;7;7;2;5;2;-1;NA;-1;NA;-1;NA;NA;2;2;2;2;2;2;3;3;0;3;2;3;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;2;3;4;2;2;2;2;2;2;2;2;2;3;2;;1;2;2;1;1;2;2;-1;NA;-1;NA;-1;NA;NA;2;2;3;3;3;3;4;4;2;3;3;3;1;1;1;1;1;1;1;1;1;1;1;1;1;4;1;1;1;12;;2;2;4;1;3;1;2;1;2;1;1;1;1;1;1;1;2;1;1;1;1;1;3;2;-1;NA;-1;NA;-1;NA;NA;1;1;1;1;3;3;3;3;1;4;8;4;2;4;2;4;3;4;4;4;4;4;4;4;4;2;1;2;1;3;50;80;100;100;100;50;40;60;100;80;30;4;2;4;4;4;2;2;3;4;1;4;1;2;1;;4;;3;1;1;2;2;1;1;1;3;1;3;3;1;3;3;3;1;1;1;1;1;1;1;10;1;1;1;1;1;1;1;1;;2;;5;;4;2;4
31;85197786;claudiodias;01:01:36;NA;NA;2019-01-25;351880005000128;21;2;1963;55;6;6;2;2;NA;5;5;1;4;4;4;5;5;1;6;6;4;2;2;-1;NA;-1;NA;-1;NA;NA;2;2;3;3;3;3;4;4;4;3;3;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;3;2;2;2;2;3;3;2;3;3;2;2;2;;1;1;1;1;1;3;2;-1;NA;-1;NA;-1;NA;NA;3;3;2;2;3;3;1;1;2;1;3;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;7;;1;2;1;2;1;1;3;1;3;1;1;1;1;1;2;1;2;2;1;2;2;1;1;1;3;3;2;2;1;1;2;-1;NA;-1;NA;-1;NA;-1;NA;NA;2;2;4;2;2;2;4;2;4;4;4;4;4;4;4;4;2;2;2;2;2;0;20;5;30;10;5;10;0;0;5;10;2;3;4;4;2;4;4;4;1;4;2;2;1;4;;6;Japão;2;4;4;4;4;1;3;1;3;1;3;1;1;1;1;1;1;1;1;1;1;1;1;2;1;2;1;1;1;1;1;2;;5;;2;;4;4;4
